datetime	caudal
2024-03-17	12.30
2024-03-18	10.41
2024-03-19	10.41
2024-03-20	9.94
2024-03-21	8.05
2024-03-22	12.30
2024-03-23	14.66
2024-03-24	13.25
2024-03-25	9.47
2024-03-26	8.05
2024-04-02	10.89
2024-04-03	13.25
2024-04-04	9.00
2024-04-05	14.19
2024-04-06	15.61
2024-04-07	11.83
2024-04-08	8.52
2024-04-09	11.83
2024-04-10	15.61
2024-04-11	8.52
2024-04-14	8.05
2024-04-16	10.89
2024-04-17	14.66
2024-04-18	20.33
2024-04-19	42.54
2024-04-20	21.75
2024-04-21	15.14
2024-04-22	30.25
2024-04-23	23.17
2024-04-24	18.92
2024-04-25	16.08
2024-04-26	15.14
2024-04-27	13.25
2024-04-28	19.39
2024-04-29	15.14
2024-04-30	13.25
2024-05-01	11.83
2024-05-02	11.83
2024-05-03	9.94
2024-05-04	12.30
2024-05-05	26.95
2024-05-06	25.53
2024-05-07	26.00
2024-05-08	27.89
2024-05-09	18.44
2024-05-10	13.25
2024-05-11	13.25
2024-05-12	14.19
2024-05-13	12.77
